Key,SF_ID-1,SF_ID-2,Customer Name,Street,City,State,Country.region,ZIP,FIPS,lat,long,SalesPerson,Count of YM,Max of YM,Min of YM,Current Customer,Months Since Last Purchase, TotalSales_L12M , SalesPerMonth ,Bucket
3169,00160000010QJesAAG,,Advance Marine Service,2734 Grand Blvd,Holiday,FL,USA,34690,12101,28.190181,-82.72696,ckelley,12,201608,201509,1,0," $3,420 ", $285 ,4
3195,00160000010Q8H2AAK,,Sunny Marine,828 Clinch Avenue,Clinton,TN,USA,37716,47001,36.099283,-84.14656,ckelley,12,201608,201509,1,0," $3,420 ", $285 ,4
3255,00160000010Q7QTAA0,,"Jalensky's Outdoors & Marine, Inc.",5307 Green Bay Rd,Kenosha,WI,USA,53144,55059,42.601842,-87.87617,emartinez,12,201608,201509,1,0," $3,420 ", $285 ,4
3278,00160000010QBhlAAG,,JNT's Marine Pros,N8066 Count Hwy P 207 Elkhorn Road,Whitewater,WI,USA,53190,55127,42.818747,-88.73279,ckelley,12,201608,201509,1,0," $3,420 ", $285 ,4
3282,00160000010Q5EpAAK,,"Norton's Dry Dock, Inc.",W3886 Country Rd T,Princeton,WI,USA,54968,55047,43.842646,-89.13955,MWS,12,201608,201509,1,0," $3,420 ", $285 ,4
3306,00160000010Q6xtAAC,,Cajun Outboards Inc,7332 Highway 1 South,Addis,LA,USA,70710,22121,30.350306,-91.26121,ckelley,12,201608,201509,1,0," $3,420 ", $285 ,4
3428,00160000010Q8CLAA0,,GT Performance Boats,2085 West 11th Street,Upland,CA,USA,91786,06071,34.101659,-117.65776,MWS,12,201608,201509,1,0," $3,417 ", $285 ,4
3386,00160000010QECXAA4,,WaterSki America,375 Oak Ridge Blvd,Lewisville,TX,USA,75057,48121,33.04867,-96.99321,bwoolsey,12,201608,201509,1,0," $3,414 ", $285 ,4
2450,001600000139GLDAA2,,Palmetto Yacht Brokers,#10 Twisted Cay Lane,Hilton Head Island,SC,USA,29925,45013,32.225387,-80.719003,Christopher Thomas,12,201608,201509,1,0," $3,402 ", $284 ,4
3550,00160000010Q810AAC,,Global Marine Group,1122 Laguna Shores,Corpus Christi,TX,USA,78418,48355,27.66382,-97.276306,Lisa Brownell,10,201608,201511,1,0," $2,828 ", $283 ,4
2149,00160000010Q86CAAS,,Crystal Coast Boats,P. O. Box 2158,Beaufort,NC,USA,28516,37031,34.753777,-76.610744,Christopher Thomas,12,201608,201509,1,0," $3,392 ", $283 ,4
3486,00160000010Q8P2AAK,,Sunset Marina at 43,4269 Highway 43 North,Brandon,MS,USA,39047,28121,32.283968,-89.787307,JJ Aho,11,201608,201510,1,0," $3,106 ", $282 ,4
3441,00160000010QBvVAAW,,Valley Marine,1904 Fruitvale Blvd.,Yakima,WA,USA,98902,53077,46.595248,-120.53102,dvalentine,12,201608,201509,1,0," $3,388 ", $282 ,4
1733,00160000017nNZ8AAM,,VOA,618 E. Walton Blvd,Pontiac,MI,USA,48340,26125,42.6776,-83.278179,Zach Bower,12,201608,201509,1,0," $3,385 ", $282 ,4
1277,00160000010Q5fJAAS,,Tyler Boats Inc,3179 State Rd. 161,Rockport,IN,USA,47635,18147,37.841412,-87.110442,Zach Bower,12,201608,201509,1,0," $3,384 ", $282 ,4
2002,00160000010Q5nNAAS,,Danforth's Marine,60 Main Street,Ogdensburg,NJ,USA,07439,34037,41.082,-74.592199,Nick Glass,12,201608,201509,1,0," $3,384 ", $282 ,4
2972,00160000010Q5tBAAS,,M & J Marine,1480 Kromenwetter Dr,Mosinee,WI,USA,54455,55073,44.809226,-89.701277,Sarah Gregory,12,201608,201509,1,0," $3,384 ", $282 ,4
3005,00160000010Q5GVAA0,,Cedar Lake Sales,3820 Hwy 33 W,West Bend,WI,USA,53095,55131,43.427501,-88.234686,Sarah Gregory,12,201608,201509,1,0," $3,384 ", $282 ,4
3135,00160000010QGPjAAO,,Huston Motors Marine,19510 Highway 27,Lake Wales,FL,USA,33853,12105,27.894622,-81.52824,rmurray,12,201608,201509,1,0," $3,384 ", $282 ,4
3456,00160000010QGaqAAG,,Airport Sports Center,362 Alabama 21,Monroeville,AL,USA,36460,01099,31.519064,-87.322958,Christopher Thomas,11,201608,201510,1,0," $3,100 ", $282 ,4
3272,00160000010QB8TAAW,,Beech Lake Marine,105 Seahorse Drive,Lexington,TN,USA,38351,47077,35.658409,-88.40535,MWS,12,201608,201509,1,0," $3,380 ", $282 ,4
3288,00160000010QCW4AAO,,Hanks Sales & Service,P.O. Box 466,Raymond,IL,USA,62560,17135,39.312686,-89.59541,emartinez,12,201608,201509,1,0," $3,380 ", $282 ,4
735,00160000010Q8CiAAK,,Lakeshore Marine,3326 LAKE SHORE BLVD,Jacksonville,FL,USA,32210,12031,30.271974,-81.722495,Nickeshia Bowen,10,201606,201509,0,2," $2,814 ", $281 ,4
1229,00160000010Q5OKAA0,,CLARK BOATS & MOTORS INC,201 W ST LOUIS AVE,East Alton,IL,USA,62024,17119,38.875608,-90.107422,Sarah Gregory,12,201608,201509,1,0," $3,374 ", $281 ,4
2367,00160000010QBSfAAO,,Dockside Marine Svc,236 Pleasant Dr,Aliquippa,PA,USA,15001,42007,40.637813,-80.323135,Nick Glass,12,201608,201509,1,0," $3,374 ", $281 ,4
3265,00160000010Q5LeAAK,,Kentuckiana Yacht Sales Inc of Kentucky,P.O. Box 157,Gilbertsville,KY,USA,42044,21157,36.97877,-88.28273,ckelley,12,201608,201509,1,0," $3,372 ", $281 ,4
3100,00160000010QAqnAAG,,South Florida MasterCraft,725 N FEDERAL HWY,Boynton Beach,FL,USA,33435,12099,26.524549,-80.06321,emartinez,9,201605,201509,0,3," $2,527 ", $281 ,4
1786,001600000138uduAAA,,Power Lodge,17821 State Highway 371,Brainerd,MN,USA,56401,27035,46.423676,-94.295673,Sarah Gregory,3,201511,201509,0,9, $842 , $281 ,4
3570,00160000010QAfAAAW,,Northeast Marine,1801 28th St. N,Saint Petersburg,FL,USA,33713,12103,27.789189,-82.67132,Nickeshia Bowen,9,201608,201512,1,0," $2,525 ", $281 ,4
3857,0013200001F2DuaAAF,,Pier 51,1926 S. Highway 151,Sand Springs,OK,USA,74063,40143,36.139385,-96.16523,ckelley,3,201608,201606,1,0, $841 , $280 ,4
2096,00160000010QDqqAAG,,Island Water Sports,450 Main St,Port Jefferson,NY,USA,11777,36103,40.942725,-73.066743,Cheyanna Shoaf,12,201608,201509,1,0," $3,364 ", $280 ,4
3197,00160000010Q6mGAAS,,Kaylor's Marine Service,3685 BEREA RD,Richmond,KY,USA,40475,21151,37.745999,-84.28433,rmurray,12,201608,201509,1,0," $3,363 ", $280 ,4
3863,0013200001FhvvkAAB,,Say it With Glass,6634 S. Pine Meadow Ave.,Homosassa,FL,USA,34446,12017,28.766057,-82.50365,Nickeshia Bowen,2,201608,201607,1,0, $560 , $280 ,4
1777,00160000010Q6yUAAS,,Farm Island Repair & Marine,28965 Hwy. 169,Aitkin,MN,USA,56431,27001,46.431096,-93.743724,Doug Bird,7,201603,201509,0,5," $1,960 ", $280 ,4
3118,00160000010Q7PHAA0,,Lake Road Marine,8616 Highway 322,Conneaut Lake,PA,USA,16316,42039,41.607955,-80.29601,mgradowski,12,201608,201509,1,0," $3,360 ", $280 ,4
3305,00160000010QCb4AAG,,Lake Holcombe Marina,26250 County M,Holcombe,WI,USA,54745,55017,45.253108,-91.1559,emartinez,12,201608,201509,1,0," $3,360 ", $280 ,4
2735,00160000010QDhOAAW,,Richmond Marine Center,1800 Dabney Rd,Richmond,VA,USA,23230,51087,37.57418,-77.482649,Nick Glass,9,201605,201509,0,3," $2,513 ", $279 ,4
3286,00160000010QBodAAG,,Pharo Marine,5341 W River Road,Waunakee,WI,USA,53597,55025,43.182873,-89.45408,MWS,12,201608,201509,1,0," $3,350 ", $279 ,4
3101,00160000010QA6jAAG,,Nick's Creative Marine,1177 West Blue Heron Blvd,West Palm Beach,FL,USA,33404,12099,26.782114,-80.06528,MWS,12,201608,201509,1,0," $3,348 ", $279 ,4
3138,00160000010QE8vAAG,,Mount Dora Boating Center & Marine,148 Charles Street,Mount Dora,FL,USA,32757,12069,28.786272,-81.64475,ckelley,12,201608,201509,1,0," $3,348 ", $279 ,4
3446,00160000010Q9BwAAK,,Liquid Wrenches,2305 S Vasco Road,Livermore,CA,USA,94551,06001,37.680181,-121.921498,MWS,12,201608,201509,1,0," $3,338 ", $278 ,4
3585,0013200001DcrgZAAR,,Boat Buy Guys Inc,3221 NE 8th Ct #103,Pompano Beach,FL,USA,33062,12011,26.236792,-80.09594,ckelley,8,201608,201512,1,0," $2,220 ", $278 ,4
3746,00160000010QCLoAAO,,Proshop Motorsports and Marine,575 W. Lake Mead Pkwy.,Henderson,NV,USA,89015,32003,36.035315,-114.999096,Courtney McManaway,5,201608,201604,1,0," $1,387 ", $277 ,4
3660,00160000010Q8BXAA0,,Laketime Houseboats,612 Haul Road,Page,AZ,USA,86040,04005,36.902197,-111.467901,Courtney McManaway,6,201608,201603,1,0," $1,665 ", $277 ,4
1762,00160000010Q79jAAC,,Rose Marine Service,7321 Dyke Rd.,Algonac,MI,USA,48001,26147,42.659771,-82.619468,Shelli Monroe,8,201604,201509,0,4," $2,219 ", $277 ,4
3207,00160000010QALSAA4,,Days Boat Sales,101 Arrowhead Ct,Frankfort,KY,USA,40601,21073,38.201649,-84.86935,MWS,12,201608,201509,1,0," $3,325 ", $277 ,4
3068,00160000010QDh0AAG,,S & S Marine LLC,4523 Dunning Rd,Norfolk,VA,USA,23518,51710,36.916497,-76.21796,MWS,12,201608,201509,1,0," $3,323 ", $277 ,4
3333,00160000010QJd8AAG,,Rogers Marine Kawasaki Suzuki,1221 Magnolia Street,Texarkana,TX,USA,75501,48037,33.414708,-94.08984,bwoolsey,12,201608,201509,1,0," $3,321 ", $277 ,4
3406,00160000010QADGAA4,,Lake LBJ Marine,PO Box 52,Kingsland,TX,USA,78639,48299,30.663209,-98.44588,MWS,12,201608,201509,1,0," $3,320 ", $277 ,4
3401,00160000010QBugAAG,,Texas Malibu,16628 IH 35 N,Austin,TX,USA,78728,48453,30.451803,-97.67989,ckelley,12,201608,201509,1,0," $3,315 ", $276 ,4
1256,00160000010QJetAAG,,Pro Wake Watersports,PO Box 478,North Webster,IN,USA,46555,18085,41.332568,-85.710285,Zach Bower,11,201607,201509,0,1," $3,038 ", $276 ,4
1707,00160000010Q6NWAA0,,Southeastern Marine Services Inc,24060 Donaldson,Harrison Township,MI,USA,48045,26099,42.541615,-82.865223,Zach Bower,12,201608,201509,1,0," $3,313 ", $276 ,4
3628,00160000010Q72eAAC,,Andalusia Marine,1705 River Falls Street,Andalusia,AL,USA,36420,01039,31.331953,-86.515311,Christopher Thomas,7,201608,201602,1,0," $1,932 ", $276 ,4
3244,00160000010Q4WqAAK,,Beacon Marine LLC ,10884 North Bay Shore Drive,Sister Bay,WI,USA,54234,55029,45.186528,-87.11618,MWS,12,201608,201509,1,0," $3,310 ", $276 ,4
2090,00160000010Q4vZAAS,,Hampton Marine Center,PO Box 3025,East Quogue,NY,USA,11942,36103,40.85476,-72.58691,Cheyanna Shoaf,12,201608,201509,1,0," $3,309 ", $276 ,4
3772,0013200001FQu6LAAT,,Coastal Auto Group,2325 N McKenzie Street,Foley,AL,USA,36535,01003,30.37612,-87.683036,Christopher Thomas,4,201608,201605,1,0," $1,103 ", $276 ,4
3461,00160000013qwfAAAQ,,Marine Magic Yacht Sales,108 Water St.,Norwalk,CT,USA,06854,09001,41.098116,-73.41618,Colleen Beacham,11,201608,201510,1,0," $3,029 ", $275 ,4
227,0013200001AjVHMAA3,,West Coast Motorsports,1000 New York Street Suite 106,Redlands,CA,USA,92374,06071,34.066464,-117.195483,Courtney McManaway,11,201607,201509,0,1," $3,028 ", $275 ,4
3324,00160000010Q5FiAAK,,"Trader Bills Outdoor Sports, Inc.",1530 Albert Pike Road,Hot Springs National Park,AR,USA,71913,05051,34.47056,-93.08805,ckelley,3,201511,201509,0,9, $825 , $275 ,4
3051,00160000010QBMcAAO,,Remsenburg Marina,42 Dock Street,Remsenburg,NY,USA,11960,36103,40.803923,-72.70421,rmurray,12,201608,201509,1,0," $3,300 ", $275 ,4
3204,00160000010Q5t2AAC,,Arrowhead Marine,261 Bennett Drive,Spring City,TN,USA,37381,47143,35.68801,-84.82777,MWS,12,201608,201509,1,0," $3,300 ", $275 ,4
3237,00160000010QBy4AAG,,Auer Marine,33 Beal Pkwy Ne,Fort Walton Beach,FL,USA,32548,12091,30.414932,-86.61992,rmurray,12,201608,201509,1,0," $3,300 ", $275 ,4
3376,00160000010Q74VAAS,,"Boat Farm, LTD",37484 200th St,Le Mars,IA,USA,51031,19149,42.79728,-96.17167,MWS,12,201608,201509,1,0," $3,300 ", $275 ,4
3454,00160000010Q6zdAAC,,River Marine Sales & Service,PO Box 2285,White City,OR,USA,97503,41029,42.471919,-122.87201,MWS,12,201608,201509,1,0," $3,300 ", $275 ,4
3249,00160000010Q5eKAAS,,Pine Crest Marina,14415 Lauerman Street,Cedar Lake,IN,USA,46303,18089,41.36959,-87.44849,dhuhn,12,201608,201509,1,0," $3,295 ", $275 ,4
3035,00160000010Q6mQAAS,,Bertha Boatworks,6846 Country Road 16 ?,Pequot Lakes,MN,USA,56472,27035,46.602684,-94.29986,ckelley,12,201608,201509,1,0," $3,288 ", $274 ,4
2397,00160000010QBX9AAO,,Indian Lake Marina,234 S Shore Trl,Central City,PA,USA,15926,42111,40.028719,-78.869154,Nick Glass,11,201607,201509,0,1," $3,007 ", $273 ,4
3913,0013200001FiaZMAAZ,,Albatross Boat Sales,71 W Dutton Island Road.,Atlantic Beach,FL,USA,32233,12031,30.340421,-81.415147,Nickeshia Bowen,1,201608,201608,1,0, $273 , $273 ,4
978,00160000010QGOOAA4,,Marlin Yacht Sales,13817 OLD DIXIE HIGHWAY,Hudson,FL,USA,34667,12101,28.357297,-82.699014,Nickeshia Bowen,9,201605,201509,0,3," $2,457 ", $273 ,4
3714,00160000010QEB9AAO,,59 Marine,19969 Hwy 59,New Caney,TX,USA,77357,48339,30.168209,-95.207423,Lisa Brownell,6,201608,201603,1,0," $1,636 ", $273 ,4
3016,00160000010QJh3AAG,,Driven Powersports,1021 English Ave,Casper,WY,USA,82601,56025,42.856409,-106.336662,Sarah Gregory,8,201604,201509,0,4," $2,177 ", $272 ,4
3072,00160000010Q6DzAAK,,Towne Marine LLC,396 BISSETS LN,Bloomsburg,PA,USA,17815,42037,41.013364,-76.43982,ckelley,12,201608,201509,1,0," $3,262 ", $272 ,4
986,00160000010QGCwAAO,,The Electric Marina,101 Bayshore Drive NE,Saint Petersburg,FL,USA,33701,12103,27.770208,-82.632285,Nickeshia Bowen,8,201604,201509,0,4," $2,174 ", $272 ,4
960,00160000010QByqAAG,,Greater Yamaha Of Palm Beach,1466 N. Military Trail,West Palm Beach,FL,USA,33409,12099,26.698163,-80.111291,Carie Godfrey,9,201605,201509,0,3," $2,440 ", $271 ,4
3675,00160000010Q5hpAAC,,Albury Brothers Boats,1401 Broadway,West Palm Beach,FL,USA,33404,12099,26.782194,-80.035116,Carie Godfrey,6,201608,201603,1,0," $1,626 ", $271 ,4
3067,00160000010Q81bAAC,,Captain Max King's Marine,3829 Shore Drive,Virginia Beach,VA,USA,23455,51810,36.889797,-76.1426,ckelley,12,201608,201509,1,0," $3,252 ", $271 ,4
2560,00160000010Q89JAAS,,Tims Ford Powersports,1203 River Rock Blvd,Murfreesboro,TN,USA,37128,47149,35.827671,-86.434248,JJ Aho,12,201608,201509,1,0," $3,251 ", $271 ,4
3054,00160000010QDpBAAW,,Schroon Lake Marina,P O Box 576,Schroon Lake,NY,USA,12870,36031,43.835376,-73.75802,dhuhn,12,201608,201509,1,0," $3,246 ", $271 ,4
3366,00160000010QGpUAAW,,Ottertail Marine & Sports LLC,31947 480th Ave,Ottertail,MN,USA,56571,27111,46.428432,-95.559,ckelley,12,201608,201509,1,0," $3,245 ", $270 ,4
3028,00160000010QDuPAAW,,Lake Hopatcong Marine,545 HOWARD BLVD,Lake Hopatcong,NJ,USA,07849,34027,40.963959,-74.61414,dhuhn,12,201608,201509,1,0," $3,240 ", $270 ,4
3251,00160000010Q7HgAAK,,"Smith's Marina & Dry Docks, Inc.",12175 Viewpoint Rd,Northport,AL,USA,35475,01125,33.388654,-87.57913,ckelley,12,201608,201509,1,0," $3,240 ", $270 ,4
3363,00160000010Q4stAAC,,Captain Kirks Marine,705 Sawdust Road,Spring,TX,USA,77380,48339,30.143485,-95.46821,MWS,12,201608,201509,1,0," $3,240 ", $270 ,4
3086,00160000010Q7DzAAK,,Rugged Marine,12700 Old Stage Rd,Chester,VA,USA,23836,51041,37.343005,-77.34604,ckelley,12,201608,201509,1,0," $3,236 ", $270 ,4
3828,00160000010Q81RAAS,,Marine Wholesalers International LLC,6419 Toalon Drive,Boca Raton,FL,USA,33433,12099,26.340019,-80.143025,Carie Godfrey,3,201608,201606,1,0, $809 , $270 ,4
3465,00160000010QsQlAAK,,Star Intercom,1435 SW 30th street,Fort Lauderdale,FL,USA,33315,12011,26.086213,-80.160804,Carie Godfrey,6,201603,201510,0,5," $1,617 ", $269 ,4
772,00160000010Q9OeAAK,,Outboard Unlimited,55349 5th Street,Astor,FL,USA,32102,12069,29.162013,-81.532678,Nickeshia Bowen,12,201608,201509,1,0," $3,228 ", $269 ,4
3217,00160000010Q5ZmAAK,,D & R Sports Center Inc,8178 W Main St,Kalamazoo,MI,USA,49009,26077,42.272538,-85.69255,ckelley,12,201608,201509,1,0," $3,220 ", $268 ,4
657,00160000010QBzhAAG,,Cobra Powerboats,13353 NE 17th Ave.,Miami,FL,USA,33181,12025,25.899471,-80.164832,Carie Godfrey,8,201604,201509,0,4," $2,146 ", $268 ,4
3736,0013200001F2GfnAAF,,"Timberghost Hunting, Fishing & Marine",3455 Keith Bridge Rd,Cumming,GA,USA,30041,13117,34.259768,-84.071516,Christopher Thomas,5,201608,201604,1,0," $1,339 ", $268 ,4
699,00160000017m6UUAAY,,Miami Trailer,7852 NW 74th Street,Miami,FL,USA,33166,12025,25.839952,-80.309906,Carie Godfrey,6,201602,201509,0,6," $1,607 ", $268 ,4
893,00160000017BkJBAA0,,Olde Towne Marina,1420 North 14th Street,Fernandina Beach,FL,USA,32034,12089,30.686539,-81.448141,Nickeshia Bowen,10,201606,201509,0,2," $2,678 ", $268 ,4
3304,00160000010QCSgAAO,,Thomas Marine Inc,419 S. Airline Hwy,Gonzales,LA,USA,70737,22005,30.229237,-90.92251,rmurray,12,201608,201509,1,0," $3,210 ", $268 ,4
2346,00160000010QB1aAAG,,Mel's Marine,"29318 AIRPORT ROAD  

ATTN LEE CHASE",Eugene,OR,USA,97402,41039,44.113577,-123.199502,Courtney McManaway,12,201608,201509,1,0," $3,204 ", $267 ,4
3395,00160000010Q7eCAAS,,Sealand Marine & Recreation,1001 E.Eisenhower Ave.,Norfolk,NE,USA,68701,31119,42.026209,-97.41741,emartinez,12,201608,201509,1,0," $3,204 ", $267 ,4
1259,00160000010Q5PxAAK,,Patona Bay Boat Service -IN,1 EMS T33B Lane,Leesburg,IN,USA,46538,18085,41.209043,-86.589705,Shelli Monroe,8,201604,201509,0,4," $2,134 ", $267 ,4
3663,00160000010QJktAAG,,Carefree Boat Club,600 Water St SW,Washington,DC,USA,20024,11001,38.877033,-77.021485,Nick Glass,6,201608,201603,1,0," $1,598 ", $266 ,4
3689,0013200001F0LB2AAN,,Diamond Marine,108 Jeffreys Neck Rd,Ipswich,MA,USA,01938,25009,42.704068,-70.81733,Colleen Beacham,6,201608,201603,1,0," $1,598 ", $266 ,4
3715,00160000010QJmcAAG,,Wright Marine Services,143 Tilden Ave,Chesapeake,VA,USA,23320,51710,36.725619,-76.242558,Nick Glass,6,201608,201603,1,0," $1,598 ", $266 ,4
3224,00160000010QClrAAG,,Mark Miller Marine Inc,3581 Scottsville Rd,Glasgow,KY,USA,42141,21009,36.970776,-85.91232,ckelley,3,201511,201509,0,9, $798 , $266 ,4
1766,00160000010QCfVAAW,,Apollo Marine Inc,15355 96th Avenue,Lawton,MI,USA,49065,26159,42.069275,-85.86497,CK Kelley,12,201608,201509,1,0," $3,192 ", $266 ,4
3238,00160000010Q767AAC,,Adventure Marine,22 SW  Miracle Strip,Fort Walton Beach,FL,USA,32548,12091,30.414932,-86.61992,rmurray,11,201607,201509,0,1," $2,922 ", $266 ,4
3495,0013200001Cky0KAAR,,Southwinds Marina TMG 93392,28227 S 4535 Road,Afton,OK,USA,74331,40115,36.69369,-94.96302,Lisa Brownell,11,201608,201510,1,0," $2,919 ", $265 ,4
3180,00160000010Q6KNAA0,,N & C Marine,16625 Hwy 17,Martin,GA,USA,30557,13257,34.491829,-83.17539,rmurray,12,201608,201509,1,0," $3,181 ", $265 ,4
3768,0013200001FPTx0AAH,,D and R Sports Center Inc,8178 W Main St,Kalamazoo,MI,USA,49009,26077,42.272538,-85.69255,ckelley,3,201608,201604,1,0, $795 , $265 ,4
3112,00160000010QD5pAAG,,Boat Center,1771 South State Road 7,Fort Lauderdale,FL,USA,33317,12011,26.113664,-80.22376,emartinez,12,201608,201509,1,0," $3,180 ", $265 ,4
3215,00160000010Q74UAAS,,Aqua Marine of Anderson,1115 Alexandria Pike,Anderson,IN,USA,46012,18095,40.132892,-85.65097,mgradowski,12,201608,201509,1,0," $3,180 ", $265 ,4
3317,00160000010QJXfAAO,,Wood Marine,600 E Georgia Ave,Ruston,LA,USA,71270,22061,32.52476,-92.64696,ckelley,12,201608,201509,1,0," $3,180 ", $265 ,4
3336,00160000010Q7PQAA0,,Rogers Outdoor Sports,2600 N.E. Hudson,Rogers,AR,USA,72756,05007,36.342235,-94.07141,ckelley,12,201608,201509,1,0," $3,180 ", $265 ,4
3397,00160000010Q7dpAAC,,Wilson Watersports,6130 Industrial Blvd.,Edmond,OK,USA,73034,40109,35.683768,-97.44686,ckelley,12,201608,201509,1,0," $3,180 ", $265 ,4
3433,00160000010Q4ssAAC,,"The Boat House of Anaheim, Inc.",335-B South Brookhurst Street,Anaheim,CA,USA,92804,06059,33.818165,-117.97304,MWS,12,201608,201509,1,0," $3,180 ", $265 ,4
3450,00160000010Q6yNAAS,,Siglers Marine,1774 Commerce Court,Troutdale,OR,USA,97060,41051,45.529551,-122.39156,MWS,12,201608,201509,1,0," $3,180 ", $265 ,4
3181,00160000010Q6AgAAK,,Orion Marine Service,10 Lampeer Road,Lake Orion,MI,USA,48362,26125,42.783379,-83.2471,ckelley,12,201608,201509,1,0," $3,175 ", $265 ,4
3290,00160000010Q5tBAAS,,M&J Marine,1480 Kromenwetter Dr,Mosinee,WI,USA,54455,55073,44.787003,-89.69066,emartinez,12,201608,201509,1,0," $3,174 ", $265 ,4
1965,00160000010QGOFAA4,,DeRouvilles Boat Shop,207 Chelsea Ave,Bayville,NJ,USA,08721,34029,39.930059,-74.152401,Scott Rhodes,3,201511,201509,0,9, $793 , $264 ,4
3267,00160000010Q8RJAA0,,Marine Sales Powersports,9390 Highway 57,Counce,TN,USA,38326,47071,35.041335,-88.27379,ckelley,8,201608,201509,1,0," $2,115 ", $264 ,4
3674,0013200001E4YvaAAF,,"Emerald Seas Yacht Sales, LLC.","364 Bluefish Drive, Unit# 101",Fort Walton Beach,FL,USA,32548,12091,30.397897,-86.605567,Nickeshia Bowen,6,201608,201603,1,0," $1,584 ", $264 ,4
3701,0013200001EZwJxAAL,,Surf N Turf,837 Camino Del Monte Rey,Santa Fe,NM,USA,87505,35049,35.67103,-105.922348,Sarah Gregory,6,201608,201603,1,0," $1,583 ", $264 ,4
3365,00160000010Q8GkAAK,,Texas Sport Boats,801 I-45 South,Conroe,TX,USA,77301,48339,30.313308,-95.45085,ckelley,12,201608,201509,1,0," $3,165 ", $264 ,4
3402,00160000010Q8BWAA0,,Lake Granbury Marina Inc,2323 South Morgan,Granbury,TX,USA,76048,48221,32.424695,-97.78894,bwoolsey,12,201608,201509,1,0," $3,162 ", $263 ,4
3937,0,,Shore Premier Finance,112 Corporate Drive,Elizabeth City,NC,USA,27909,37139,36.360847,-76.294848,Landon Epperly,1,201608,201608,1,0, $263 , $263 ,4
811,00160000017mwilAAA,,Monroe Canal Marina,3105 Stringfellow Road,Saint James City,FL,USA,33956,12071,26.508723,-82.082904,Carie Godfrey,12,201608,201509,1,0," $3,158 ", $263 ,4
3616,00160000010QB8OAAW,,Leisure Kraft Marine,1996 Peavine Rd,Crossville,TN,USA,38571,47035,35.980505,-84.965449,JJ Aho,8,201608,201601,1,0," $2,105 ", $263 ,4
3686,00160000010QJiZAAW,,Affordable Marine Care,3785 E. Bellefountaine Rd,Hamilton,IN,USA,46742,18151,41.534408,-84.917349,Zach Bower,6,201608,201603,1,0," $1,579 ", $263 ,4
3852,00160000010QAUvAAO,,Lake LBJ Resort & Marina,667 Sandy Mountain Dr,Llano,TX,USA,78643,48299,30.568224,-98.422427,Lisa Brownell,3,201608,201606,1,0, $788 , $263 ,4
3443,00160000010QGSxAAO,,Superior Boat Repair and Sales,11337 PYRITES WAY,Rancho Cordova,CA,USA,95670,06067,38.605355,-121.28247,rmurray,11,201608,201509,1,0," $2,881 ", $262 ,4
3034,00160000010Q775AAC,,New England Fresh Water Marine,447 Washington St.,Pembroke,MA,USA,02359,25023,42.065554,-70.80426,mgradowski,12,201608,201509,1,0," $3,143 ", $262 ,4
3407,00160000010Q8PaAAK,,Marine Specialty LLC,2808 Ave I Po Box 415,Wilson,KS,USA,67490,20053,38.817788,-98.44972,ckelley,12,201608,201509,1,0," $3,142 ", $262 ,4
3209,00160000010QJdNAAW,,White's Cycle & Marine,4917 Hwy 58,Chattanooga,TN,USA,37416,47065,35.089805,-85.18152,MWS,12,201608,201509,1,0," $3,140 ", $262 ,4
3230,00160000010Q5NkAAK,,Marine Center of Indiana,5701 Elmwood Ave  Suite A,Indianapolis,IN,USA,46203,18097,39.742593,-86.11766,mgradowski,12,201608,201509,1,0," $3,140 ", $262 ,4
317,00160000010QGmvAAG,,Empire Motors,236 S. Oxnard Blvd.,Oxnard,CA,USA,93030,06111,34.201169,-119.17726,Courtney McManaway,6,201602,201509,0,6," $1,569 ", $261 ,4
3710,0013200001F0iShAAJ,,Freedom Boat Club - SC,3508 Highway 9 East,Little River,SC,USA,29566,45051,33.871939,-78.673321,Christopher Thomas,6,201608,201603,1,0," $1,569 ", $261 ,4
3423,00160000010Q5HjAAK,,Inland Auto and Boat,681 E. San Jacinto Avenue,Perris,CA,USA,92571,06065,33.822068,-117.21514,rmurray,12,201608,201509,1,0," $3,138 ", $261 ,4
3369,00160000010QB49AAG,,Redbud Marina & RV Park,9001 E Highway 88,Claremore,OK,USA,74017,40131,36.327143,-95.61192,MWS,12,201608,201509,1,0," $3,135 ", $261 ,4
3382,00160000010Q7LuAAK,,Lone Star Watersports,1491 East Hill Park Road,The Colony,TX,USA,75056,48121,33.081421,-96.88957,ckelley,10,201606,201509,0,2," $2,610 ", $261 ,4
2763,00160000010Q4q0AAC,,The Pilot House Marina & Boat Sales,16223 Neabsco Road,Woodbridge,VA,USA,22191,51153,38.6048,-77.273161,Nick Glass,12,201608,201509,1,0," $3,132 ", $261 ,4
3415,00160000010Q6S1AAK,,"Century Marine, LTD",1446 E Main St,Mesa,AZ,USA,85203,04013,33.437493,-111.806,ckelley,12,201608,201509,1,0," $3,131 ", $261 ,4
3268,00160000010Q5uVAAS,,Action Marine,5909 392nd Avenue,Burlington,WI,USA,53105,55101,42.662671,-88.28132,emartinez,12,201608,201509,1,0," $3,122 ", $260 ,4
3719,00160000010QDXBAA4,,TS Marine,4631 Smithson Blvd.,Oakwood,GA,USA,30566,13139,34.236556,-83.89115,ckelley,5,201608,201603,1,0," $1,300 ", $260 ,4
